participant_id,file_name,file_format,file_description,file_mapping_level,file_size,md5sum,file_url_in_cds,imaging_modality,imaging_equipment_manufacturer,imaging_equipment_model,imaging_software,imaging_protocol,organ_or_tissue,longitudinal_temporal_event_type,longitudinal_temporal_event_offset,HTAN_Data_File_ID
HTA1_878,reg001_X04_Y09.tif,TIFF,,,3414136342,807ca43ce77c7280686b38c4d74bd1db,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-htapp/codex_level_2/878-section-9/HTAPP-878-section-9-processed/reg001_X04_Y09.tif,SM,"Keyence BZX710
","Keyence BZX710
",RNCC Segmenter 1.5.6,"https://www.protocols.io/view/fresh-frozen-tissue-staining-with-codex-tagged-ant-4jngume; https://www.protocols.io/view/htapp-codex-antibody-panel-brgkm3uw
",Breast,,,HTA1_878_7149309042
HTA1_878,reg001_X04_Y10.tif,TIFF,,,3414136342,e98783416c0eba3cec123768dfc42812,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-htapp/codex_level_2/878-section-9/HTAPP-878-section-9-processed/reg001_X04_Y10.tif,SM,"Keyence BZX710
","Keyence BZX710
",RNCC Segmenter 1.5.6,"https://www.protocols.io/view/fresh-frozen-tissue-staining-with-codex-tagged-ant-4jngume; https://www.protocols.io/view/htapp-codex-antibody-panel-brgkm3uw
",Breast,,,HTA1_878_7149309043
HTA1_878,reg001_X04_Y11.tif,TIFF,,,3414136342,6a994a5f1420a83f21624832c1f88e76,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-htapp/codex_level_2/878-section-9/HTAPP-878-section-9-processed/reg001_X04_Y11.tif,SM,"Keyence BZX710
","Keyence BZX710
",RNCC Segmenter 1.5.6,"https://www.protocols.io/view/fresh-frozen-tissue-staining-with-codex-tagged-ant-4jngume; https://www.protocols.io/view/htapp-codex-antibody-panel-brgkm3uw
",Breast,,,HTA1_878_7149309044
HTA1_878,reg001_X05_Y01.tif,TIFF,,,4877109868,690af9de3b26e581cc6786868a7ec5fd,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-htapp/codex_level_2/878-section-9/HTAPP-878-section-9-processed/reg001_X05_Y01.tif,SM,"Keyence BZX710
","Keyence BZX710
",RNCC Segmenter 1.5.6,"https://www.protocols.io/view/fresh-frozen-tissue-staining-with-codex-tagged-ant-4jngume; https://www.protocols.io/view/htapp-codex-antibody-panel-brgkm3uw
",Breast,,,HTA1_878_7149309045
HTA1_878,reg001_X05_Y02.tif,TIFF,,,3414136342,8c9f4455f5ddf1548bd9b2e9acb4a172,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-htapp/codex_level_2/878-section-9/HTAPP-878-section-9-processed/reg001_X05_Y02.tif,SM,"Keyence BZX710
","Keyence BZX710
",RNCC Segmenter 1.5.6,"https://www.protocols.io/view/fresh-frozen-tissue-staining-with-codex-tagged-ant-4jngume; https://www.protocols.io/view/htapp-codex-antibody-panel-brgkm3uw
",Breast,,,HTA1_878_7149309046
HTA1_878,reg001_X05_Y03.tif,TIFF,,,3414136342,366f3d5fbeceb35953cbc739e31f7b0a,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-htapp/codex_level_2/878-section-9/HTAPP-878-section-9-processed/reg001_X05_Y03.tif,SM,"Keyence BZX710
","Keyence BZX710
",RNCC Segmenter 1.5.6,"https://www.protocols.io/view/fresh-frozen-tissue-staining-with-codex-tagged-ant-4jngume; https://www.protocols.io/view/htapp-codex-antibody-panel-brgkm3uw
",Breast,,,HTA1_878_7149309047
HTA1_878,reg001_X05_Y04.tif,TIFF,,,3414136342,fc5f4276a6dd9b4afd18a35b87660705,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-htapp/codex_level_2/878-section-9/HTAPP-878-section-9-processed/reg001_X05_Y04.tif,SM,"Keyence BZX710
","Keyence BZX710
",RNCC Segmenter 1.5.6,"https://www.protocols.io/view/fresh-frozen-tissue-staining-with-codex-tagged-ant-4jngume; https://www.protocols.io/view/htapp-codex-antibody-panel-brgkm3uw
",Breast,,,HTA1_878_7149309048
HTA1_878,reg001_X05_Y05.tif,TIFF,,,3414136343,1a158720372aaaa21e9c747c26631c5f,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-htapp/codex_level_2/878-section-9/HTAPP-878-section-9-processed/reg001_X05_Y05.tif,SM,"Keyence BZX710
","Keyence BZX710
",RNCC Segmenter 1.5.6,"https://www.protocols.io/view/fresh-frozen-tissue-staining-with-codex-tagged-ant-4jngume; https://www.protocols.io/view/htapp-codex-antibody-panel-brgkm3uw
",Breast,,,HTA1_878_7149309049
HTA1_878,reg001_X05_Y06.tif,TIFF,,,3414136343,390d525ebef9595347506cf7e620320e,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-htapp/codex_level_2/878-section-9/HTAPP-878-section-9-processed/reg001_X05_Y06.tif,SM,"Keyence BZX710
","Keyence BZX710
",RNCC Segmenter 1.5.6,"https://www.protocols.io/view/fresh-frozen-tissue-staining-with-codex-tagged-ant-4jngume; https://www.protocols.io/view/htapp-codex-antibody-panel-brgkm3uw
",Breast,,,HTA1_878_7149309050
HTA1_878,reg001_X05_Y07.tif,TIFF,,,3414136343,338e8d2756ea425e6280e1c1013a0cd9,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-htapp/codex_level_2/878-section-9/HTAPP-878-section-9-processed/reg001_X05_Y07.tif,SM,"Keyence BZX710
","Keyence BZX710
",RNCC Segmenter 1.5.6,"https://www.protocols.io/view/fresh-frozen-tissue-staining-with-codex-tagged-ant-4jngume; https://www.protocols.io/view/htapp-codex-antibody-panel-brgkm3uw
",Breast,,,HTA1_878_7149309051
HTA1_878,reg001_X05_Y08.tif,TIFF,,,3414136342,75a65104a0f21b1883a466b84d4c9463,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-htapp/codex_level_2/878-section-9/HTAPP-878-section-9-processed/reg001_X05_Y08.tif,SM,"Keyence BZX710
","Keyence BZX710
",RNCC Segmenter 1.5.6,"https://www.protocols.io/view/fresh-frozen-tissue-staining-with-codex-tagged-ant-4jngume; https://www.protocols.io/view/htapp-codex-antibody-panel-brgkm3uw
",Breast,,,HTA1_878_7149309052
HTA1_878,reg001_X05_Y09.tif,TIFF,,,3414136342,86ed4f82c2d15d78ba5aeb9cd7ce98ca,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-htapp/codex_level_2/878-section-9/HTAPP-878-section-9-processed/reg001_X05_Y09.tif,SM,"Keyence BZX710
","Keyence BZX710
",RNCC Segmenter 1.5.6,"https://www.protocols.io/view/fresh-frozen-tissue-staining-with-codex-tagged-ant-4jngume; https://www.protocols.io/view/htapp-codex-antibody-panel-brgkm3uw
",Breast,,,HTA1_878_7149309053
HTA1_878,reg001_X05_Y10.tif,TIFF,,,3414136342,b64d7264e5ac051b235754a7ac465944,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-htapp/codex_level_2/878-section-9/HTAPP-878-section-9-processed/reg001_X05_Y10.tif,SM,"Keyence BZX710
","Keyence BZX710
",RNCC Segmenter 1.5.6,"https://www.protocols.io/view/fresh-frozen-tissue-staining-with-codex-tagged-ant-4jngume; https://www.protocols.io/view/htapp-codex-antibody-panel-brgkm3uw
",Breast,,,HTA1_878_7149309054
HTA1_878,reg001_X05_Y11.tif,TIFF,,,3414136342,937102626ba5b15fb326b89477709134,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-htapp/codex_level_2/878-section-9/HTAPP-878-section-9-processed/reg001_X05_Y11.tif,SM,"Keyence BZX710
","Keyence BZX710
",RNCC Segmenter 1.5.6,"https://www.protocols.io/view/fresh-frozen-tissue-staining-with-codex-tagged-ant-4jngume; https://www.protocols.io/view/htapp-codex-antibody-panel-brgkm3uw
",Breast,,,HTA1_878_7149309055
HTA1_878,reg001_X06_Y01.tif,TIFF,,,4877109867,d41da0baf223e4194f9d595e7331a6f7,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-htapp/codex_level_2/878-section-9/HTAPP-878-section-9-processed/reg001_X06_Y01.tif,SM,"Keyence BZX710
","Keyence BZX710
",RNCC Segmenter 1.5.6,"https://www.protocols.io/view/fresh-frozen-tissue-staining-with-codex-tagged-ant-4jngume; https://www.protocols.io/view/htapp-codex-antibody-panel-brgkm3uw
",Breast,,,HTA1_878_7149309056
HTA1_878,reg001_X06_Y02.tif,TIFF,,,3414136341,cc2c4b6196cc3c4fea2c08e82d292eac,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-htapp/codex_level_2/878-section-9/HTAPP-878-section-9-processed/reg001_X06_Y02.tif,SM,"Keyence BZX710
","Keyence BZX710
",RNCC Segmenter 1.5.6,"https://www.protocols.io/view/fresh-frozen-tissue-staining-with-codex-tagged-ant-4jngume; https://www.protocols.io/view/htapp-codex-antibody-panel-brgkm3uw
",Breast,,,HTA1_878_7149309057
HTA1_878,reg001_X06_Y03.tif,TIFF,,,3414136342,7f8c9c7378138f9d203c5eabc3a0ae38,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-htapp/codex_level_2/878-section-9/HTAPP-878-section-9-processed/reg001_X06_Y03.tif,SM,"Keyence BZX710
","Keyence BZX710
",RNCC Segmenter 1.5.6,"https://www.protocols.io/view/fresh-frozen-tissue-staining-with-codex-tagged-ant-4jngume; https://www.protocols.io/view/htapp-codex-antibody-panel-brgkm3uw
",Breast,,,HTA1_878_7149309058
HTA1_878,reg001_X06_Y04.tif,TIFF,,,3414136342,2e81b2a057ced1439373efdd07254d59,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-htapp/codex_level_2/878-section-9/HTAPP-878-section-9-processed/reg001_X06_Y04.tif,SM,"Keyence BZX710
","Keyence BZX710
",RNCC Segmenter 1.5.6,"https://www.protocols.io/view/fresh-frozen-tissue-staining-with-codex-tagged-ant-4jngume; https://www.protocols.io/view/htapp-codex-antibody-panel-brgkm3uw
",Breast,,,HTA1_878_7149309059
HTA1_878,reg001_X06_Y05.tif,TIFF,,,3414136343,769972fd0947a039bfedffabcf39e22d,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-htapp/codex_level_2/878-section-9/HTAPP-878-section-9-processed/reg001_X06_Y05.tif,SM,"Keyence BZX710
","Keyence BZX710
",RNCC Segmenter 1.5.6,"https://www.protocols.io/view/fresh-frozen-tissue-staining-with-codex-tagged-ant-4jngume; https://www.protocols.io/view/htapp-codex-antibody-panel-brgkm3uw
",Breast,,,HTA1_878_7149309060
HTA1_878,reg001_X06_Y06.tif,TIFF,,,3414136343,ab6c1064820d3a67932d5336fbc1f3c1,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-htapp/codex_level_2/878-section-9/HTAPP-878-section-9-processed/reg001_X06_Y06.tif,SM,"Keyence BZX710
","Keyence BZX710
",RNCC Segmenter 1.5.6,"https://www.protocols.io/view/fresh-frozen-tissue-staining-with-codex-tagged-ant-4jngume; https://www.protocols.io/view/htapp-codex-antibody-panel-brgkm3uw
",Breast,,,HTA1_878_7149309061
HTA1_878,reg001_X06_Y07.tif,TIFF,,,3414136342,b9b7867b49f707ca2ee0492693403848,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-htapp/codex_level_2/878-section-9/HTAPP-878-section-9-processed/reg001_X06_Y07.tif,SM,"Keyence BZX710
","Keyence BZX710
",RNCC Segmenter 1.5.6,"https://www.protocols.io/view/fresh-frozen-tissue-staining-with-codex-tagged-ant-4jngume; https://www.protocols.io/view/htapp-codex-antibody-panel-brgkm3uw
",Breast,,,HTA1_878_7149309062
HTA1_878,reg001_X06_Y08.tif,TIFF,,,3414136342,685edcf18254fb396f2e1d37b781611c,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-htapp/codex_level_2/878-section-9/HTAPP-878-section-9-processed/reg001_X06_Y08.tif,SM,"Keyence BZX710
","Keyence BZX710
",RNCC Segmenter 1.5.6,"https://www.protocols.io/view/fresh-frozen-tissue-staining-with-codex-tagged-ant-4jngume; https://www.protocols.io/view/htapp-codex-antibody-panel-brgkm3uw
",Breast,,,HTA1_878_7149309063
HTA1_878,reg001_X06_Y09.tif,TIFF,,,3414136342,4fa40adb1e746b2e53e2018bc38573dc,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-htapp/codex_level_2/878-section-9/HTAPP-878-section-9-processed/reg001_X06_Y09.tif,SM,"Keyence BZX710
","Keyence BZX710
",RNCC Segmenter 1.5.6,"https://www.protocols.io/view/fresh-frozen-tissue-staining-with-codex-tagged-ant-4jngume; https://www.protocols.io/view/htapp-codex-antibody-panel-brgkm3uw
",Breast,,,HTA1_878_7149309064
HTA1_878,reg001_X06_Y10.tif,TIFF,,,3414136343,d979715dd5145db7c28804d19d01120a,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-htapp/codex_level_2/878-section-9/HTAPP-878-section-9-processed/reg001_X06_Y10.tif,SM,"Keyence BZX710
","Keyence BZX710
",RNCC Segmenter 1.5.6,"https://www.protocols.io/view/fresh-frozen-tissue-staining-with-codex-tagged-ant-4jngume; https://www.protocols.io/view/htapp-codex-antibody-panel-brgkm3uw
",Breast,,,HTA1_878_7149309065
HTA1_878,reg001_X06_Y11.tif,TIFF,,,3414136342,eb7e9f0d7fb148043652a36a0301f576,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-htapp/codex_level_2/878-section-9/HTAPP-878-section-9-processed/reg001_X06_Y11.tif,SM,"Keyence BZX710
","Keyence BZX710
",RNCC Segmenter 1.5.6,"https://www.protocols.io/view/fresh-frozen-tissue-staining-with-codex-tagged-ant-4jngume; https://www.protocols.io/view/htapp-codex-antibody-panel-brgkm3uw
",Breast,,,HTA1_878_7149309066
HTA1_878,reg001_X07_Y01.tif,TIFF,,,4877109867,34fcdf771950bc82e2485a10d598d66d,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-htapp/codex_level_2/878-section-9/HTAPP-878-section-9-processed/reg001_X07_Y01.tif,SM,"Keyence BZX710
","Keyence BZX710
",RNCC Segmenter 1.5.6,"https://www.protocols.io/view/fresh-frozen-tissue-staining-with-codex-tagged-ant-4jngume; https://www.protocols.io/view/htapp-codex-antibody-panel-brgkm3uw
",Breast,,,HTA1_878_7149309067
HTA1_878,reg001_X07_Y02.tif,TIFF,,,4877109867,bc0c12f2079efb7958aef2e73ea19f3b,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-htapp/codex_level_2/878-section-9/HTAPP-878-section-9-processed/reg001_X07_Y02.tif,SM,"Keyence BZX710
","Keyence BZX710
",RNCC Segmenter 1.5.6,"https://www.protocols.io/view/fresh-frozen-tissue-staining-with-codex-tagged-ant-4jngume; https://www.protocols.io/view/htapp-codex-antibody-panel-brgkm3uw
",Breast,,,HTA1_878_7149309068
HTA1_878,reg001_X07_Y03.tif,TIFF,,,3414136341,6d2422cc7104f219d37e31c0e9809f0a,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-htapp/codex_level_2/878-section-9/HTAPP-878-section-9-processed/reg001_X07_Y03.tif,SM,"Keyence BZX710
","Keyence BZX710
",RNCC Segmenter 1.5.6,"https://www.protocols.io/view/fresh-frozen-tissue-staining-with-codex-tagged-ant-4jngume; https://www.protocols.io/view/htapp-codex-antibody-panel-brgkm3uw
",Breast,,,HTA1_878_7149309069
HTA1_878,reg001_X07_Y04.tif,TIFF,,,4877109867,732ff1059a561ff905865a5af37460c0,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-htapp/codex_level_2/878-section-9/HTAPP-878-section-9-processed/reg001_X07_Y04.tif,SM,"Keyence BZX710
","Keyence BZX710
",RNCC Segmenter 1.5.6,"https://www.protocols.io/view/fresh-frozen-tissue-staining-with-codex-tagged-ant-4jngume; https://www.protocols.io/view/htapp-codex-antibody-panel-brgkm3uw
",Breast,,,HTA1_878_7149309070
HTA1_878,reg001_X07_Y05.tif,TIFF,,,3414136342,293be014fa067f26a71e3f8e7066525c,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-htapp/codex_level_2/878-section-9/HTAPP-878-section-9-processed/reg001_X07_Y05.tif,SM,"Keyence BZX710
","Keyence BZX710
",RNCC Segmenter 1.5.6,"https://www.protocols.io/view/fresh-frozen-tissue-staining-with-codex-tagged-ant-4jngume; https://www.protocols.io/view/htapp-codex-antibody-panel-brgkm3uw
",Breast,,,HTA1_878_7149309071
HTA1_878,reg001_X07_Y06.tif,TIFF,,,4877109868,ad79321bfd6ce79bb013c8c5e6e4c9bd,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-htapp/codex_level_2/878-section-9/HTAPP-878-section-9-processed/reg001_X07_Y06.tif,SM,"Keyence BZX710
","Keyence BZX710
",RNCC Segmenter 1.5.6,"https://www.protocols.io/view/fresh-frozen-tissue-staining-with-codex-tagged-ant-4jngume; https://www.protocols.io/view/htapp-codex-antibody-panel-brgkm3uw
",Breast,,,HTA1_878_7149309072
HTA1_878,reg001_X07_Y07.tif,TIFF,,,3414136342,f4ec25538e9d354dbaeda0dd234a74fd,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-htapp/codex_level_2/878-section-9/HTAPP-878-section-9-processed/reg001_X07_Y07.tif,SM,"Keyence BZX710
","Keyence BZX710
",RNCC Segmenter 1.5.6,"https://www.protocols.io/view/fresh-frozen-tissue-staining-with-codex-tagged-ant-4jngume; https://www.protocols.io/view/htapp-codex-antibody-panel-brgkm3uw
",Breast,,,HTA1_878_7149309073
HTA1_878,reg001_X07_Y08.tif,TIFF,,,4877109868,2eb07ca5dbf36d1a2121dbccdb459e34,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-htapp/codex_level_2/878-section-9/HTAPP-878-section-9-processed/reg001_X07_Y08.tif,SM,"Keyence BZX710
","Keyence BZX710
",RNCC Segmenter 1.5.6,"https://www.protocols.io/view/fresh-frozen-tissue-staining-with-codex-tagged-ant-4jngume; https://www.protocols.io/view/htapp-codex-antibody-panel-brgkm3uw
",Breast,,,HTA1_878_7149309074
HTA1_878,reg001_X07_Y09.tif,TIFF,,,3414136342,7dee5b7a01aaa3ed26745ff1d32f86bb,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-htapp/codex_level_2/878-section-9/HTAPP-878-section-9-processed/reg001_X07_Y09.tif,SM,"Keyence BZX710
","Keyence BZX710
",RNCC Segmenter 1.5.6,"https://www.protocols.io/view/fresh-frozen-tissue-staining-with-codex-tagged-ant-4jngume; https://www.protocols.io/view/htapp-codex-antibody-panel-brgkm3uw
",Breast,,,HTA1_878_7149309075
HTA1_878,reg001_X07_Y10.tif,TIFF,,,4877109868,67a3f16bf17a3bec15aa88ac553bb412,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-htapp/codex_level_2/878-section-9/HTAPP-878-section-9-processed/reg001_X07_Y10.tif,SM,"Keyence BZX710
","Keyence BZX710
",RNCC Segmenter 1.5.6,"https://www.protocols.io/view/fresh-frozen-tissue-staining-with-codex-tagged-ant-4jngume; https://www.protocols.io/view/htapp-codex-antibody-panel-brgkm3uw
",Breast,,,HTA1_878_7149309076
HTA1_878,reg001_X07_Y11.tif,TIFF,,,3414136342,cc977f4c7109105cce2119f523c9a6a8,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-htapp/codex_level_2/878-section-9/HTAPP-878-section-9-processed/reg001_X07_Y11.tif,SM,"Keyence BZX710
","Keyence BZX710
",RNCC Segmenter 1.5.6,"https://www.protocols.io/view/fresh-frozen-tissue-staining-with-codex-tagged-ant-4jngume; https://www.protocols.io/view/htapp-codex-antibody-panel-brgkm3uw
",Breast,,,HTA1_878_7149309077
HTA1_878,reg001_X01_Y01_Z14.tif,TIFF,,,497676453,37202441fc2e88059bcbc0189f298e17,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-htapp/codex_level_2/878-section-9/HTAPP-878-section-9-processed/bestFocus/reg001_X01_Y01_Z14.tif,SM,"Keyence BZX710
","Keyence BZX710
",RNCC Segmenter 1.5.6,"https://www.protocols.io/view/fresh-frozen-tissue-staining-with-codex-tagged-ant-4jngume; https://www.protocols.io/view/htapp-codex-antibody-panel-brgkm3uw
",Breast,,,HTA1_878_7149309078
HTA1_878,reg001_X01_Y02_Z01.tif,TIFF,,,243867813,ca1e0d46d94b952ca3d717b666cab52f,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-htapp/codex_level_2/878-section-9/HTAPP-878-section-9-processed/bestFocus/reg001_X01_Y02_Z01.tif,SM,"Keyence BZX710
","Keyence BZX710
",RNCC Segmenter 1.5.6,"https://www.protocols.io/view/fresh-frozen-tissue-staining-with-codex-tagged-ant-4jngume; https://www.protocols.io/view/htapp-codex-antibody-panel-brgkm3uw
",Breast,,,HTA1_878_7149309079
HTA1_878,reg001_X01_Y03_Z08.tif,TIFF,,,348377253,0f821892b71d3dab581d2d1e8bf2bf54,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-htapp/codex_level_2/878-section-9/HTAPP-878-section-9-processed/bestFocus/reg001_X01_Y03_Z08.tif,SM,"Keyence BZX710
","Keyence BZX710
",RNCC Segmenter 1.5.6,"https://www.protocols.io/view/fresh-frozen-tissue-staining-with-codex-tagged-ant-4jngume; https://www.protocols.io/view/htapp-codex-antibody-panel-brgkm3uw
",Breast,,,HTA1_878_7149309080
HTA1_878,reg001_X01_Y04_Z11.tif,TIFF,,,243867813,edab23b998e1dca6e874381e78f97b78,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-htapp/codex_level_2/878-section-9/HTAPP-878-section-9-processed/bestFocus/reg001_X01_Y04_Z11.tif,SM,"Keyence BZX710
","Keyence BZX710
",RNCC Segmenter 1.5.6,"https://www.protocols.io/view/fresh-frozen-tissue-staining-with-codex-tagged-ant-4jngume; https://www.protocols.io/view/htapp-codex-antibody-panel-brgkm3uw
",Breast,,,HTA1_878_7149309081
HTA1_878,reg001_X01_Y05_Z03.tif,TIFF,,,348377253,95f0994a01a86e2b2443ac35c0454a57,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-htapp/codex_level_2/878-section-9/HTAPP-878-section-9-processed/bestFocus/reg001_X01_Y05_Z03.tif,SM,"Keyence BZX710
","Keyence BZX710
",RNCC Segmenter 1.5.6,"https://www.protocols.io/view/fresh-frozen-tissue-staining-with-codex-tagged-ant-4jngume; https://www.protocols.io/view/htapp-codex-antibody-panel-brgkm3uw
",Breast,,,HTA1_878_7149309082
HTA1_878,reg001_X01_Y06_Z11.tif,TIFF,,,243867813,e5c69d4a5f9db5f739b50127eb1de856,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-htapp/codex_level_2/878-section-9/HTAPP-878-section-9-processed/bestFocus/reg001_X01_Y06_Z11.tif,SM,"Keyence BZX710
","Keyence BZX710
",RNCC Segmenter 1.5.6,"https://www.protocols.io/view/fresh-frozen-tissue-staining-with-codex-tagged-ant-4jngume; https://www.protocols.io/view/htapp-codex-antibody-panel-brgkm3uw
",Breast,,,HTA1_878_7149309083
HTA1_878,reg001_X01_Y07_Z10.tif,TIFF,,,348377253,39c158315e71a2bbd1fe793e4e9ce4da,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-htapp/codex_level_2/878-section-9/HTAPP-878-section-9-processed/bestFocus/reg001_X01_Y07_Z10.tif,SM,"Keyence BZX710
","Keyence BZX710
",RNCC Segmenter 1.5.6,"https://www.protocols.io/view/fresh-frozen-tissue-staining-with-codex-tagged-ant-4jngume; https://www.protocols.io/view/htapp-codex-antibody-panel-brgkm3uw
",Breast,,,HTA1_878_7149309084
HTA1_878,reg001_X01_Y08_Z05.tif,TIFF,,,243867813,5dfcfed5d40fba90768c2b6bde958c84,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-htapp/codex_level_2/878-section-9/HTAPP-878-section-9-processed/bestFocus/reg001_X01_Y08_Z05.tif,SM,"Keyence BZX710
","Keyence BZX710
",RNCC Segmenter 1.5.6,"https://www.protocols.io/view/fresh-frozen-tissue-staining-with-codex-tagged-ant-4jngume; https://www.protocols.io/view/htapp-codex-antibody-panel-brgkm3uw
",Breast,,,HTA1_878_7149309085
HTA1_878,reg001_X01_Y09_Z14.tif,TIFF,,,348377253,8dcff62e4e8220bfbc89d9725c509d7a,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-htapp/codex_level_2/878-section-9/HTAPP-878-section-9-processed/bestFocus/reg001_X01_Y09_Z14.tif,SM,"Keyence BZX710
","Keyence BZX710
",RNCC Segmenter 1.5.6,"https://www.protocols.io/view/fresh-frozen-tissue-staining-with-codex-tagged-ant-4jngume; https://www.protocols.io/view/htapp-codex-antibody-panel-brgkm3uw
",Breast,,,HTA1_878_7149309086
HTA1_878,reg001_X01_Y10_Z02.tif,TIFF,,,243867813,415e7a07ab0c6e2150cf89899218c60a,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-htapp/codex_level_2/878-section-9/HTAPP-878-section-9-processed/bestFocus/reg001_X01_Y10_Z02.tif,SM,"Keyence BZX710
","Keyence BZX710
",RNCC Segmenter 1.5.6,"https://www.protocols.io/view/fresh-frozen-tissue-staining-with-codex-tagged-ant-4jngume; https://www.protocols.io/view/htapp-codex-antibody-panel-brgkm3uw
",Breast,,,HTA1_878_7149309087
HTA1_878,reg001_X01_Y11_Z04.tif,TIFF,,,348377253,9b4715cd20f686e5e90c5ea354bfea97,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-htapp/codex_level_2/878-section-9/HTAPP-878-section-9-processed/bestFocus/reg001_X01_Y11_Z04.tif,SM,"Keyence BZX710
","Keyence BZX710
",RNCC Segmenter 1.5.6,"https://www.protocols.io/view/fresh-frozen-tissue-staining-with-codex-tagged-ant-4jngume; https://www.protocols.io/view/htapp-codex-antibody-panel-brgkm3uw
",Breast,,,HTA1_878_7149309088
HTA1_878,reg001_X02_Y01_Z05.tif,TIFF,,,348377253,0a5c249d2875e51aff9724a158c6c8bf,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-htapp/codex_level_2/878-section-9/HTAPP-878-section-9-processed/bestFocus/reg001_X02_Y01_Z05.tif,SM,"Keyence BZX710
","Keyence BZX710
",RNCC Segmenter 1.5.6,"https://www.protocols.io/view/fresh-frozen-tissue-staining-with-codex-tagged-ant-4jngume; https://www.protocols.io/view/htapp-codex-antibody-panel-brgkm3uw
",Breast,,,HTA1_878_7149309089
