sample_id,sample_description,biosample_accession,sample_type,sample_type_category,sample_tumor_status,sample_anatomic_site,sample_age_at_collection,derived_from_specimen,acquisition_method_type,tumor_tissue_type,tissue_fixative,embedding_medium,staining_method,objective,nominal_magnification,immersion,lensNA,working_distance,file_url_in_cds
HTA3_0023_1100825,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0023-089-21429-00825BX_deid.svs
HTA3_0023_1190045,,,Tissue,,Unknown,Unknown,,,,Not reported,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0023-070-20764-90045BX_deid.svs
HTA3_0023_1190048,,,Tissue,,Unknown,Unknown,,,,Not reported,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0023-070-20400-90048BX_deid.svs
HTA3_0023_1100824,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0023-066-21429-00824BX_deid.svs
HTA3_0023_1100826,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0023-061-21429-00826BX_deid.svs
HTA3_0023_1100828,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0023-050-21429-00828BX_deid.svs
HTA3_0023_1190044,,,Tissue,,Unknown,Unknown,,,,Not reported,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0023-050-20764-90044BX_deid.svs
HTA3_0023_1190042,,,Tissue,,Unknown,Unknown,,,,Not reported,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0023-050-20246-90042BX_deid.svs
HTA3_0023_1190043,,,Tissue,,Unknown,Unknown,,,,Not reported,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0023-050-20200-90043BX_deid.svs
HTA3_0023_1100829,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0023-048-21429-00829BX_deid.svs
HTA3_0023_1100827,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0023-026-21429-00827BX_deid.svs
HTA3_0023_1190047,,,Tissue,,Unknown,Unknown,,,,Not reported,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0023-025-20764-90047BX_deid.svs
HTA3_0023_1190041,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0023-025-20400-90041BX_deid.svs
HTA3_0023_1100830,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0023-010-21429-00830BX_deid.svs
HTA3_0022_1101171,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0022-093-21996-01171BX_deid.svs
HTA3_0022_1100878,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0022-093-21548-00878BX_deid.svs
HTA3_0022_1101170,,,Tissue,,Unknown,Unknown,,,,Normal,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0022-089-21996-01170BX_deid.svs
HTA3_0022_1100469,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0022-089-20918-00469BX_deid.svs
HTA3_0022_1101169,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0022-070-21996-01169BX_deid.svs
HTA3_0022_1100876,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0022-070-21548-00876BX_deid.svs
HTA3_0022_1100468,,,Tissue,,Unknown,Unknown,,,,Not reported,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0022-070-20918-00468BX_deid.svs
HTA3_0021_1101308,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0021-089-20687-01308BX_deid.svs
HTA3_0021_1100941,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0021-089-20218-00941BX_deid.svs
HTA3_0021_1190040,,,Tissue,,Unknown,Unknown,,,,Not reported,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0021-089-19826-90040BX_deid.svs
HTA3_0021_1100722,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0021-089-19826-00722BX_deid.svs
HTA3_0021_1100582,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0021-089-19623-00582BX_deid.svs
HTA3_0021_1190039,,,Tissue,,Unknown,Unknown,,,,Not reported,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0021-089-19434-90039BX_deid.svs
HTA3_0021_1190038,,,Tissue,,Unknown,Unknown,,,,Not reported,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0021-089-19266-90038BX_deid.svs
HTA3_0021_1100721,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0021-088-19826-00721BX_deid.svs
HTA3_0021_1101307,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0021-070-20687-01307BX_deid.svs
HTA3_0021_1101089,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0021-070-20449-01089BX_deid.svs
HTA3_0021_1100940,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0021-070-20218-00940BX_deid.svs
HTA3_0021_1100720,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0021-070-19826-00720BX_deid.svs
HTA3_0021_1190037,,,Tissue,,Unknown,Unknown,,,,Not reported,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0021-070-19623-90037BX_deid.svs
HTA3_0021_1100581,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0021-070-19623-00581BX_deid.svs
HTA3_0021_1190035,,,Tissue,,Unknown,Unknown,,,,Normal,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0021-070-19266-90035BX_deid.svs
HTA3_0021_1101311,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0021-050-20687-01311BX_deid.svs
HTA3_0021_1101092,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0021-050-20449-01092BX_deid.svs
HTA3_0021_1100944,,,Tissue,,Unknown,Unknown,,,,Normal,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0021-050-20218-00944BX_deid.svs
HTA3_0021_1100724,,,Tissue,,Unknown,Unknown,,,,Normal,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0021-050-19826-00724BX_deid.svs
HTA3_0021_1100465,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0021-050-19434-00465BX_deid.svs
HTA3_0021_1101310,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0021-025-20687-01310BX_deid.svs
HTA3_0021_1101091,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0021-025-20449-01091BX_deid.svs
HTA3_0021_1100942,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0021-025-20218-00942BX_deid.svs
HTA3_0021_1100319,,,Tissue,,Unknown,Unknown,,,,Not reported,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0021-025-19266-00319BX_deid.svs
HTA3_0021_1100943,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0021-010-20218-00943BX_deid.svs
HTA3_0021_1100723,,,Tissue,,Unknown,Unknown,,,,Normal,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0021-010-19826-00723BX_deid.svs
HTA3_0020_1190034,,,Tissue,,Unknown,Unknown,,,,Not reported,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0020-094-24050-90034BX_deid.svs
HTA3_0020_1100783,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0020-094-24050-00783BX_deid.svs
HTA3_0020_1190033,,,Tissue,,Unknown,Unknown,,,,Not reported,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0020-094-23497-90033BX_deid.svs
HTA3_0020_1100367,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0020-094-23497-00367BX_deid.svs
HTA3_0020_1190032,,,Tissue,,Unknown,Unknown,,,,Not reported,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0020-048-24050-90032BX_deid.svs
HTA3_0020_1100784,,,Tissue,,Unknown,Unknown,,,,Normal,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0020-048-24050-00784BX_deid.svs
HTA3_0020_1190031,,,Tissue,,Unknown,Unknown,,,,Normal,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0020-048-23497-90031BX_deid.svs
HTA3_0020_1100370,,,Tissue,,Unknown,Unknown,,,,Normal,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0020-048-23497-00370BX_deid.svs
HTA3_0018_1101145,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0018-074-22732-01145BX_deid.svs
HTA3_0018_1100650,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0018-074-21990-00650BX_deid.svs
HTA3_0018_1100494,,,Tissue,,Unknown,Unknown,,,,Not reported,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0018-074-21752-00494BX_deid.svs
HTA3_0018_1101146,,,Tissue,,Unknown,Unknown,,,,Normal,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0018-050-22732-01146BX_deid.svs
HTA3_0018_1100651,,,Tissue,,Unknown,Unknown,,,,Normal,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0018-050-21990-00651BX_deid.svs
HTA3_0018_1100496,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0018-050-21752-00496BX_deid.svs
HTA3_0017_1100849,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0017-089-20422-00849BX_deid.svs
HTA3_0017_1100731,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0017-089-20261-00731BX_deid.svs
HTA3_0017_1100472,,,Tissue,,Unknown,Unknown,,,,Not reported,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0017-089-19883-00472BX_deid.svs
HTA3_0017_1190029,,,Tissue,,Unknown,Unknown,,,,Not reported,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0017-052-20422-90029BX_deid.svs
HTA3_0017_1100850,,,Tissue,,Unknown,Unknown,,,,Normal,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0017-052-20422-00850BX_deid.svs
HTA3_0017_1190028,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0017-052-20261-90028BX_deid.svs
HTA3_0017_1100732,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0017-052-20261-00732BX_deid.svs
HTA3_0017_1190030,,,Tissue,,Unknown,Unknown,,,,Not reported,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0017-052-19883-90030BX_deid.svs
HTA3_0017_1100473,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0017-052-19883-00473BX_deid.svs
HTA3_0016_1100647,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0016-050-23045-00647BX_deid.svs
HTA3_0016_1100509,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0016-050-22821-00509BX_deid.svs
HTA3_0016_1190025,,,Tissue,,Unknown,Unknown,,,,Not reported,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0016-025-23045-90025BX_deid.svs
HTA3_0016_1190024,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0016-025-22821-90024BX_deid.svs
HTA3_0015_1100864,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0015-025-16954-00864BX_deid.svs
HTA3_0015_1100570,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0015-025-16541-00570BX_deid.svs
HTA3_0015_1101327,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0015-011-17638-01327BX_deid.svs
HTA3_0015_1100932,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0015-011-17129-00932BX_deid.svs
HTA3_0015_1100571,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0015-011-16541-00571BX_deid.svs
HTA3_0015_1100402,,,Tissue,,Unknown,Unknown,,,,Not reported,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0015-011-16303-00402BX_deid.svs
HTA3_0014_1190021,,,Tissue,,Unknown,Unknown,,,,Not reported,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0014-093-20177-90021BX_deid.svs
HTA3_0014_1100744,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0014-089-20660-00744BX_deid.svs
HTA3_0014_1100745,,,Tissue,,Unknown,Unknown,,,,Normal,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0014-053-20660-00745BX_deid.svs
HTA3_0014_1190023,,,Tissue,,Unknown,Unknown,,,,Not reported,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0014-053-20177-90023BX_deid.svs
HTA3_0014_1100393,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0014-053-20177-00393BX_deid.svs
HTA3_0014_1190018,,,Tissue,,Unknown,Unknown,,,,Not reported,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0014-011-20660-90018BX_deid.svs
HTA3_0014_1100747,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0014-011-20660-00747BX_deid.svs
HTA3_0014_1100394,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0014-011-20177-00394BX_deid.svs
HTA3_0014_1190017,,,Tissue,,Unknown,Unknown,,,,Premalignant - in situ,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0014-011-19323-90017BX_deid.svs
HTA3_0014_1100748,,,Tissue,,Unknown,Unknown,,,,Premalignant - in situ,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0014-010-20660-00748BX_deid.svs
HTA3_0014_1190020,,,Tissue,,Unknown,Unknown,,,,Not reported,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0014-010-19671-90020BX_deid.svs
HTA3_0012_1101253,,,Tissue,,Unknown,Unknown,,,,Normal,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0012-050-21836-01253BX_deid.svs
HTA3_0012_1100736,,,Tissue,,Unknown,Unknown,,,,Not reported,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0012-050-21101-00736BX_deid.svs
HTA3_0011_1190015,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0011-089-26740-90015BX_deid.svs
HTA3_0011_1100432,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0011-089-26558-00432BX_deid.svs
HTA3_0011_1100340,,,Tissue,,Unknown,Unknown,,,,Not reported,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0011-089-26439-00340BX_deid.svs
HTA3_0011_1100567,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0011-050-26740-00567BX_deid.svs
HTA3_0011_1100433,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0011-050-26558-00433BX_deid.svs
HTA3_0011_1100341,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0011-050-26439-00341BX_deid.svs
HTA3_0010_1100701,,,Tissue,,Unknown,Unknown,,,,Normal,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0010-094-19900-00701BX_deid.svs
HTA3_0010_1100504,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0010-094-19599-00504BX_deid.svs
