sample_id,sample_description,biosample_accession,sample_type,sample_type_category,sample_tumor_status,sample_anatomic_site,sample_age_at_collection,derived_from_specimen,acquisition_method_type,tumor_tissue_type,tissue_fixative,embedding_medium,imaging_assay_type,objective,nominal_magnification,lens_numerical_aperture,immersion,working_distance,pyramid,z-stack,t_series,physical_size_x,physical_size_y,physical_size_z,size_c,size_t,size_x,size_y,size_z,channel_metadata_filename,file_url_in_cds
HTA14_12_26,,,Tissue,,Unknown,Unknown,,,,Primary,Formalin,Unknown,t-CyCIF,Nikon CFI Plan Apo Lambda 20X,20.0,0.75,Air,,True,No,No,0.649999976,0.649999976,0.649999976,40,1,2672,2672,1,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/HMS-tCyCIF-OHSU-TMATNP-channel-metadata-v1-immune_panel.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_level_2/OHSU_TMA1_011-B9.ome.tif
HTA14_22_25,,,Tissue,,Unknown,Unknown,,,,Primary,Formalin,Unknown,t-CyCIF,Nikon CFI Plan Apo Lambda 20X,20.0,0.75,Air,,True,No,No,0.649999976,0.649999976,0.649999976,40,1,2672,2672,1,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/HMS-tCyCIF-OHSU-TMATNP-channel-metadata-v1-immune_panel.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_level_2/OHSU_TMA1_011-C1.ome.tif
HTA14_28_25,,,Tissue,,Unknown,Unknown,,,,Primary,Formalin,Unknown,t-CyCIF,Nikon CFI Plan Apo Lambda 20X,20.0,0.75,Air,,True,No,No,0.649999976,0.649999976,0.649999976,40,1,2672,2672,1,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/HMS-tCyCIF-OHSU-TMATNP-channel-metadata-v1-immune_panel.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_level_2/OHSU_TMA1_011-C10.ome.tif
HTA14_29_25,,,Cell,,Unknown,Unknown,,,,Primary,Formalin,Unknown,t-CyCIF,Nikon CFI Plan Apo Lambda 20X,20.0,0.75,Air,,True,No,No,0.649999976,0.649999976,0.649999976,40,1,2672,2672,1,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/HMS-tCyCIF-OHSU-TMATNP-channel-metadata-v1-immune_panel.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_level_2/OHSU_TMA1_011-C11.ome.tif
HTA14_23_25,,,Tissue,,Unknown,Unknown,,,,Primary,Formalin,Unknown,t-CyCIF,Nikon CFI Plan Apo Lambda 20X,20.0,0.75,Air,,True,No,No,0.649999976,0.649999976,0.649999976,40,1,2672,2672,1,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/HMS-tCyCIF-OHSU-TMATNP-channel-metadata-v1-immune_panel.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_level_2/OHSU_TMA1_011-C2.ome.tif
HTA14_24_25,,,Tissue,,Unknown,Unknown,,,,Primary,Formalin,Unknown,t-CyCIF,Nikon CFI Plan Apo Lambda 20X,20.0,0.75,Air,,True,No,No,0.649999976,0.649999976,0.649999976,40,1,2672,2672,1,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/HMS-tCyCIF-OHSU-TMATNP-channel-metadata-v1-immune_panel.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_level_2/OHSU_TMA1_011-C3.ome.tif
HTA14_25_25,,,Tissue,,Unknown,Unknown,,,,Primary,Formalin,Unknown,t-CyCIF,Nikon CFI Plan Apo Lambda 20X,20.0,0.75,Air,,True,No,No,0.649999976,0.649999976,0.649999976,40,1,2672,2672,1,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/HMS-tCyCIF-OHSU-TMATNP-channel-metadata-v1-immune_panel.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_level_2/OHSU_TMA1_011-C4.ome.tif
HTA14_8_26,,,Tissue,,Unknown,Unknown,,,,Primary,Formalin,Unknown,t-CyCIF,Nikon CFI Plan Apo Lambda 20X,20.0,0.75,Air,,True,No,No,0.649999976,0.649999976,0.649999976,40,1,2672,2672,1,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/HMS-tCyCIF-OHSU-TMATNP-channel-metadata-v1-immune_panel.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_level_2/OHSU_TMA1_011-C5.ome.tif
HTA14_9_26,,,Tissue,,Unknown,Unknown,,,,Primary,Formalin,Unknown,t-CyCIF,Nikon CFI Plan Apo Lambda 20X,20.0,0.75,Air,,True,No,No,0.649999976,0.649999976,0.649999976,40,1,2672,2672,1,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/HMS-tCyCIF-OHSU-TMATNP-channel-metadata-v1-immune_panel.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_level_2/OHSU_TMA1_011-C6.ome.tif
HTA14_26_25,,,Tissue,,Unknown,Unknown,,,,Primary,Formalin,Unknown,t-CyCIF,Nikon CFI Plan Apo Lambda 20X,20.0,0.75,Air,,True,No,No,0.649999976,0.649999976,0.649999976,40,1,2672,2672,1,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/HMS-tCyCIF-OHSU-TMATNP-channel-metadata-v1-immune_panel.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_level_2/OHSU_TMA1_011-C7.ome.tif
HTA14_24_26,,,Tissue,,Unknown,Unknown,,,,Primary,Formalin,Unknown,t-CyCIF,Nikon CFI Plan Apo Lambda 20X,20.0,0.75,Air,,True,No,No,0.649999976,0.649999976,0.649999976,40,1,2672,2672,1,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/HMS-tCyCIF-OHSU-TMATNP-channel-metadata-v1-immune_panel.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_level_2/OHSU_TMA1_011-C8.ome.tif
HTA14_27_25,,,Tissue,,Unknown,Unknown,,,,Primary,Formalin,Unknown,t-CyCIF,Nikon CFI Plan Apo Lambda 20X,20.0,0.75,Air,,True,No,No,0.649999976,0.649999976,0.649999976,40,1,2672,2672,1,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/HMS-tCyCIF-OHSU-TMATNP-channel-metadata-v1-immune_panel.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_level_2/OHSU_TMA1_011-C9.ome.tif
HTA14_6_26,,,Tissue,,Unknown,Unknown,,,,Primary,Formalin,Unknown,t-CyCIF,Nikon CFI Plan Apo Lambda 20X,20.0,0.75,Air,,True,No,No,0.649999976,0.649999976,0.649999976,40,1,2672,2672,1,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/HMS-tCyCIF-OHSU-TMATNP-channel-metadata-v1-immune_panel.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_level_2/OHSU_TMA1_011-D1.ome.tif
HTA14_2_26,,,Tissue,,Unknown,Unknown,,,,Primary,Formalin,Unknown,t-CyCIF,Nikon CFI Plan Apo Lambda 20X,20.0,0.75,Air,,True,No,No,0.649999976,0.649999976,0.649999976,40,1,2672,2672,1,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/HMS-tCyCIF-OHSU-TMATNP-channel-metadata-v1-immune_panel.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_level_2/OHSU_TMA1_011-D10.ome.tif
HTA14_37_25,,,Cell,,Unknown,Unknown,,,,Primary,Formalin,Unknown,t-CyCIF,Nikon CFI Plan Apo Lambda 20X,20.0,0.75,Air,,True,No,No,0.649999976,0.649999976,0.649999976,40,1,2672,2672,1,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/HMS-tCyCIF-OHSU-TMATNP-channel-metadata-v1-immune_panel.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_level_2/OHSU_TMA1_011-D11.ome.tif
HTA14_30_25,,,Tissue,,Unknown,Unknown,,,,Primary,Formalin,Unknown,t-CyCIF,Nikon CFI Plan Apo Lambda 20X,20.0,0.75,Air,,True,No,No,0.649999976,0.649999976,0.649999976,40,1,2672,2672,1,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/HMS-tCyCIF-OHSU-TMATNP-channel-metadata-v1-immune_panel.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_level_2/OHSU_TMA1_011-D2.ome.tif
HTA14_31_25,,,Tissue,,Unknown,Unknown,,,,Primary,Formalin,Unknown,t-CyCIF,Nikon CFI Plan Apo Lambda 20X,20.0,0.75,Air,,True,No,No,0.649999976,0.649999976,0.649999976,40,1,2672,2672,1,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/HMS-tCyCIF-OHSU-TMATNP-channel-metadata-v1-immune_panel.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_level_2/OHSU_TMA1_011-D3.ome.tif
HTA14_32_25,,,Tissue,,Unknown,Unknown,,,,Primary,Formalin,Unknown,t-CyCIF,Nikon CFI Plan Apo Lambda 20X,20.0,0.75,Air,,True,No,No,0.649999976,0.649999976,0.649999976,40,1,2672,2672,1,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/HMS-tCyCIF-OHSU-TMATNP-channel-metadata-v1-immune_panel.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_level_2/OHSU_TMA1_011-D4.ome.tif
HTA14_33_25,,,Cell,,Unknown,Unknown,,,,Primary,Formalin,Unknown,t-CyCIF,Nikon CFI Plan Apo Lambda 20X,20.0,0.75,Air,,True,No,No,0.649999976,0.649999976,0.649999976,40,1,2672,2672,1,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/HMS-tCyCIF-OHSU-TMATNP-channel-metadata-v1-immune_panel.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_level_2/OHSU_TMA1_011-D5.ome.tif
HTA14_20_26,,,Tissue,,Unknown,Unknown,,,,Primary,Formalin,Unknown,t-CyCIF,Nikon CFI Plan Apo Lambda 20X,20.0,0.75,Air,,True,No,No,0.649999976,0.649999976,0.649999976,40,1,2672,2672,1,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/HMS-tCyCIF-OHSU-TMATNP-channel-metadata-v1-immune_panel.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_level_2/OHSU_TMA1_011-D6.ome.tif
HTA14_34_25,,,Tissue,,Unknown,Unknown,,,,Primary,Formalin,Unknown,t-CyCIF,Nikon CFI Plan Apo Lambda 20X,20.0,0.75,Air,,True,No,No,0.649999976,0.649999976,0.649999976,40,1,2672,2672,1,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/HMS-tCyCIF-OHSU-TMATNP-channel-metadata-v1-immune_panel.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_level_2/OHSU_TMA1_011-D7.ome.tif
HTA14_35_25,,,Tissue,,Unknown,Unknown,,,,Primary,Formalin,Unknown,t-CyCIF,Nikon CFI Plan Apo Lambda 20X,20.0,0.75,Air,,True,No,No,0.649999976,0.649999976,0.649999976,40,1,2672,2672,1,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/HMS-tCyCIF-OHSU-TMATNP-channel-metadata-v1-immune_panel.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_level_2/OHSU_TMA1_011-D8.ome.tif
HTA14_36_25,,,Cell,,Unknown,Unknown,,,,Primary,Formalin,Unknown,t-CyCIF,Nikon CFI Plan Apo Lambda 20X,20.0,0.75,Air,,True,No,No,0.649999976,0.649999976,0.649999976,40,1,2672,2672,1,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/HMS-tCyCIF-OHSU-TMATNP-channel-metadata-v1-immune_panel.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_level_2/OHSU_TMA1_011-D9.ome.tif
HTA14_38_25,,,Tissue,,Unknown,Unknown,,,,Primary,Formalin,Unknown,t-CyCIF,Nikon CFI Plan Apo Lambda 20X,20.0,0.75,Air,,True,No,No,0.649999976,0.649999976,0.649999976,40,1,2672,2672,1,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/HMS-tCyCIF-OHSU-TMATNP-channel-metadata-v1-immune_panel.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_level_2/OHSU_TMA1_011-E1.ome.tif
HTA14_41_25,,,Tissue,,Unknown,Unknown,,,,Primary,Formalin,Unknown,t-CyCIF,Nikon CFI Plan Apo Lambda 20X,20.0,0.75,Air,,True,No,No,0.649999976,0.649999976,0.649999976,40,1,2672,2672,1,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/HMS-tCyCIF-OHSU-TMATNP-channel-metadata-v1-immune_panel.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_level_2/OHSU_TMA1_011-E10.ome.tif
HTA14_42_25,,,Cell,,Unknown,Unknown,,,,Primary,Formalin,Unknown,t-CyCIF,Nikon CFI Plan Apo Lambda 20X,20.0,0.75,Air,,True,No,No,0.649999976,0.649999976,0.649999976,40,1,2672,2672,1,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/HMS-tCyCIF-OHSU-TMATNP-channel-metadata-v1-immune_panel.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_level_2/OHSU_TMA1_011-E11.ome.tif
HTA14_4_26,,,Tissue,,Unknown,Unknown,,,,Primary,Formalin,Unknown,t-CyCIF,Nikon CFI Plan Apo Lambda 20X,20.0,0.75,Air,,True,No,No,0.649999976,0.649999976,0.649999976,40,1,2672,2672,1,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/HMS-tCyCIF-OHSU-TMATNP-channel-metadata-v1-immune_panel.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_level_2/OHSU_TMA1_011-E2.ome.tif
HTA14_39_25,,,Tissue,,Unknown,Unknown,,,,Primary,Formalin,Unknown,t-CyCIF,Nikon CFI Plan Apo Lambda 20X,20.0,0.75,Air,,True,No,No,0.649999976,0.649999976,0.649999976,40,1,2672,2672,1,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/HMS-tCyCIF-OHSU-TMATNP-channel-metadata-v1-immune_panel.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_level_2/OHSU_TMA1_011-E3.ome.tif
HTA14_5_26,,,Tissue,,Unknown,Unknown,,,,Primary,Formalin,Unknown,t-CyCIF,Nikon CFI Plan Apo Lambda 20X,20.0,0.75,Air,,True,No,No,0.649999976,0.649999976,0.649999976,40,1,2672,2672,1,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/HMS-tCyCIF-OHSU-TMATNP-channel-metadata-v1-immune_panel.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_level_2/OHSU_TMA1_011-E4.ome.tif
HTA14_40_25,,,Tissue,,Unknown,Unknown,,,,Primary,Formalin,Unknown,t-CyCIF,Nikon CFI Plan Apo Lambda 20X,20.0,0.75,Air,,True,No,No,0.649999976,0.649999976,0.649999976,40,1,2672,2672,1,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/HMS-tCyCIF-OHSU-TMATNP-channel-metadata-v1-immune_panel.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_level_2/OHSU_TMA1_011-E5.ome.tif
HTA14_3_26,,,Tissue,,Unknown,Unknown,,,,Primary,Formalin,Unknown,t-CyCIF,Nikon CFI Plan Apo Lambda 20X,20.0,0.75,Air,,True,No,No,0.649999976,0.649999976,0.649999976,40,1,2672,2672,1,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/HMS-tCyCIF-OHSU-TMATNP-channel-metadata-v1-immune_panel.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_level_2/OHSU_TMA1_011-E6.ome.tif
HTA14_14_26,,,Tissue,,Unknown,Unknown,,,,Primary,Formalin,Unknown,t-CyCIF,Nikon CFI Plan Apo Lambda 20X,20.0,0.75,Air,,True,No,No,0.649999976,0.649999976,0.649999976,40,1,2672,2672,1,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/HMS-tCyCIF-OHSU-TMATNP-channel-metadata-v1-immune_panel.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_level_2/OHSU_TMA1_011-E7.ome.tif
HTA14_22_26,,,Tissue,,Unknown,Unknown,,,,Primary,Formalin,Unknown,t-CyCIF,Nikon CFI Plan Apo Lambda 20X,20.0,0.75,Air,,True,No,No,0.649999976,0.649999976,0.649999976,40,1,2672,2672,1,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/HMS-tCyCIF-OHSU-TMATNP-channel-metadata-v1-immune_panel.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_level_2/OHSU_TMA1_011-E8.ome.tif
HTA14_32_26,,,Tissue,,Unknown,Unknown,,,,Primary,Formalin,Unknown,t-CyCIF,Nikon CFI Plan Apo Lambda 20X,20.0,0.75,Air,,True,No,No,0.649999976,0.649999976,0.649999976,40,1,2672,2672,1,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/HMS-tCyCIF-OHSU-TMATNP-channel-metadata-v1-immune_panel.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_level_2/OHSU_TMA1_011-E9.ome.tif
HTA14_27_26,,,Tissue,,Unknown,Unknown,,,,Primary,Formalin,Unknown,t-CyCIF,Nikon CFI Plan Apo Lambda 20X,20.0,0.75,Air,,True,No,No,0.649999976,0.649999976,0.649999976,40,1,2672,2672,1,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/HMS-tCyCIF-OHSU-TMATNP-channel-metadata-v1-immune_panel.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_level_2/OHSU_TMA1_011-F1.ome.tif
HTA14_31_26,,,Tissue,,Unknown,Unknown,,,,Primary,Formalin,Unknown,t-CyCIF,Nikon CFI Plan Apo Lambda 20X,20.0,0.75,Air,,True,No,No,0.649999976,0.649999976,0.649999976,40,1,2672,2672,1,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/HMS-tCyCIF-OHSU-TMATNP-channel-metadata-v1-immune_panel.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_level_2/OHSU_TMA1_011-F10.ome.tif
HTA14_46_25,,,Cell,,Unknown,Unknown,,,,Primary,Formalin,Unknown,t-CyCIF,Nikon CFI Plan Apo Lambda 20X,20.0,0.75,Air,,True,No,No,0.649999976,0.649999976,0.649999976,40,1,2672,2672,1,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/HMS-tCyCIF-OHSU-TMATNP-channel-metadata-v1-immune_panel.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_level_2/OHSU_TMA1_011-F11.ome.tif
HTA14_26_26,,,Tissue,,Unknown,Unknown,,,,Primary,Formalin,Unknown,t-CyCIF,Nikon CFI Plan Apo Lambda 20X,20.0,0.75,Air,,True,No,No,0.649999976,0.649999976,0.649999976,40,1,2672,2672,1,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/HMS-tCyCIF-OHSU-TMATNP-channel-metadata-v1-immune_panel.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_level_2/OHSU_TMA1_011-F2.ome.tif
HTA14_7_26,,,Tissue,,Unknown,Unknown,,,,Primary,Formalin,Unknown,t-CyCIF,Nikon CFI Plan Apo Lambda 20X,20.0,0.75,Air,,True,No,No,0.649999976,0.649999976,0.649999976,40,1,2672,2672,1,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/HMS-tCyCIF-OHSU-TMATNP-channel-metadata-v1-immune_panel.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_level_2/OHSU_TMA1_011-F3.ome.tif
HTA14_43_25,,,Tissue,,Unknown,Unknown,,,,Primary,Formalin,Unknown,t-CyCIF,Nikon CFI Plan Apo Lambda 20X,20.0,0.75,Air,,True,No,No,0.649999976,0.649999976,0.649999976,40,1,2672,2672,1,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/HMS-tCyCIF-OHSU-TMATNP-channel-metadata-v1-immune_panel.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_level_2/OHSU_TMA1_011-F4.ome.tif
HTA14_44_25,,,Tissue,,Unknown,Unknown,,,,Primary,Formalin,Unknown,t-CyCIF,Nikon CFI Plan Apo Lambda 20X,20.0,0.75,Air,,True,No,No,0.649999976,0.649999976,0.649999976,40,1,2672,2672,1,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/HMS-tCyCIF-OHSU-TMATNP-channel-metadata-v1-immune_panel.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_level_2/OHSU_TMA1_011-F5.ome.tif
HTA14_38_26,,,Tissue,,Unknown,Unknown,,,,Primary,Formalin,Unknown,t-CyCIF,Nikon CFI Plan Apo Lambda 20X,20.0,0.75,Air,,True,No,No,0.649999976,0.649999976,0.649999976,40,1,2672,2672,1,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/HMS-tCyCIF-OHSU-TMATNP-channel-metadata-v1-immune_panel.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_level_2/OHSU_TMA1_011-F6.ome.tif
HTA14_30_26,,,Tissue,,Unknown,Unknown,,,,Primary,Formalin,Unknown,t-CyCIF,Nikon CFI Plan Apo Lambda 20X,20.0,0.75,Air,,True,No,No,0.649999976,0.649999976,0.649999976,40,1,2672,2672,1,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/HMS-tCyCIF-OHSU-TMATNP-channel-metadata-v1-immune_panel.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_level_2/OHSU_TMA1_011-F7.ome.tif
HTA14_10_26,,,Tissue,,Unknown,Unknown,,,,Primary,Formalin,Unknown,t-CyCIF,Nikon CFI Plan Apo Lambda 20X,20.0,0.75,Air,,True,No,No,0.649999976,0.649999976,0.649999976,40,1,2672,2672,1,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/HMS-tCyCIF-OHSU-TMATNP-channel-metadata-v1-immune_panel.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_level_2/OHSU_TMA1_011-F8.ome.tif
HTA14_45_25,,,Tissue,,Unknown,Unknown,,,,Primary,Formalin,Unknown,t-CyCIF,Nikon CFI Plan Apo Lambda 20X,20.0,0.75,Air,,True,No,No,0.649999976,0.649999976,0.649999976,40,1,2672,2672,1,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/HMS-tCyCIF-OHSU-TMATNP-channel-metadata-v1-immune_panel.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_level_2/OHSU_TMA1_011-F9.ome.tif
HTA14_40_26,,,Tissue,,Unknown,Unknown,,,,Primary,Formalin,Unknown,t-CyCIF,Nikon CFI Plan Apo Lambda 20X,20.0,0.75,Air,,True,No,No,0.649999976,0.649999976,0.649999976,40,1,2672,2672,1,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/HMS-tCyCIF-OHSU-TMATNP-channel-metadata-v1-immune_panel.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_level_2/OHSU_TMA1_011-G1.ome.tif
HTA14_25_26,,,Tissue,,Unknown,Unknown,,,,Primary,Formalin,Unknown,t-CyCIF,Nikon CFI Plan Apo Lambda 20X,20.0,0.75,Air,,True,No,No,0.649999976,0.649999976,0.649999976,40,1,2672,2672,1,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/HMS-tCyCIF-OHSU-TMATNP-channel-metadata-v1-immune_panel.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_level_2/OHSU_TMA1_011-G10.ome.tif
HTA14_47_25,,,Cell,,Unknown,Unknown,,,,Primary,Formalin,Unknown,t-CyCIF,Nikon CFI Plan Apo Lambda 20X,20.0,0.75,Air,,True,No,No,0.649999976,0.649999976,0.649999976,40,1,2672,2672,1,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/HMS-tCyCIF-OHSU-TMATNP-channel-metadata-v1-immune_panel.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_level_2/OHSU_TMA1_011-G11.ome.tif
